Recording,Recorder,Date,Time,Path,Municipio,Vereda,Latitud,Longitud,Elevacion,Habitat
G08_20180512_231200,G08,2018/05/12,23:12:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180512_231200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180512_232800,G08,2018/05/12,23:28:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180512_232800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180512_234400,G08,2018/05/12,23:44:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180512_234400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_000000,G08,2018/05/13,00:00:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_000000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_001600,G08,2018/05/13,00:16:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_001600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_003200,G08,2018/05/13,00:32:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_003200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_004800,G08,2018/05/13,00:48:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_004800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_010400,G08,2018/05/13,01:04:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_010400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_012000,G08,2018/05/13,01:20:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_012000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_013600,G08,2018/05/13,01:36:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_013600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_015200,G08,2018/05/13,01:52:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_015200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_020800,G08,2018/05/13,02:08:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_020800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_022400,G08,2018/05/13,02:24:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_022400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_024000,G08,2018/05/13,02:40:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_024000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_025600,G08,2018/05/13,02:56:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_025600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_031200,G08,2018/05/13,03:12:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_031200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_032800,G08,2018/05/13,03:28:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_032800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_034400,G08,2018/05/13,03:44:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_034400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_040000,G08,2018/05/13,04:00:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_040000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_041600,G08,2018/05/13,04:16:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_041600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_043200,G08,2018/05/13,04:32:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_043200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_044800,G08,2018/05/13,04:48:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_044800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_080000,G08,2018/05/13,08:00:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_080000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_081600,G08,2018/05/13,08:16:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_081600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_083200,G08,2018/05/13,08:32:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_083200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_084800,G08,2018/05/13,08:48:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_084800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_090400,G08,2018/05/13,09:04:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_090400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_092000,G08,2018/05/13,09:20:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_092000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_093600,G08,2018/05/13,09:36:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_093600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_095200,G08,2018/05/13,09:52:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_095200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_100800,G08,2018/05/13,10:08:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_100800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_102400,G08,2018/05/13,10:24:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_102400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_104000,G08,2018/05/13,10:40:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_104000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_105600,G08,2018/05/13,10:56:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_105600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_111200,G08,2018/05/13,11:12:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_111200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_112800,G08,2018/05/13,11:28:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_112800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_114400,G08,2018/05/13,11:44:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_114400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_120000,G08,2018/05/13,12:00:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_120000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_121600,G08,2018/05/13,12:16:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_121600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_123200,G08,2018/05/13,12:32:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_123200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_124800,G08,2018/05/13,12:48:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_124800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_130400,G08,2018/05/13,13:04:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_130400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_132000,G08,2018/05/13,13:20:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_132000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_133600,G08,2018/05/13,13:36:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_133600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_135200,G08,2018/05/13,13:52:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_135200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_140800,G08,2018/05/13,14:08:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_140800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_142400,G08,2018/05/13,14:24:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_142400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_144000,G08,2018/05/13,14:40:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_144000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_145600,G08,2018/05/13,14:56:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_145600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_151200,G08,2018/05/13,15:12:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_151200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_152800,G08,2018/05/13,15:28:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_152800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_154400,G08,2018/05/13,15:44:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_154400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_160000,G08,2018/05/13,16:00:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_160000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_161600,G08,2018/05/13,16:16:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_161600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_163200,G08,2018/05/13,16:32:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_163200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_164800,G08,2018/05/13,16:48:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_164800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_200000,G08,2018/05/13,20:00:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_200000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_201600,G08,2018/05/13,20:16:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_201600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_203200,G08,2018/05/13,20:32:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_203200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_204800,G08,2018/05/13,20:48:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_204800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_210400,G08,2018/05/13,21:04:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_210400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_212000,G08,2018/05/13,21:20:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_212000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_213600,G08,2018/05/13,21:36:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_213600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_215200,G08,2018/05/13,21:52:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_215200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_220800,G08,2018/05/13,22:08:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_220800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_222400,G08,2018/05/13,22:24:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_222400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_224000,G08,2018/05/13,22:40:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_224000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_225600,G08,2018/05/13,22:56:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_225600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_231200,G08,2018/05/13,23:12:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_231200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_232800,G08,2018/05/13,23:28:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_232800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180513_234400,G08,2018/05/13,23:44:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180513_234400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_000000,G08,2018/05/14,00:00:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_000000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_001600,G08,2018/05/14,00:16:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_001600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_003200,G08,2018/05/14,00:32:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_003200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_004800,G08,2018/05/14,00:48:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_004800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_010400,G08,2018/05/14,01:04:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_010400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_012000,G08,2018/05/14,01:20:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_012000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_013600,G08,2018/05/14,01:36:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_013600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_015200,G08,2018/05/14,01:52:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_015200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_020800,G08,2018/05/14,02:08:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_020800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_022400,G08,2018/05/14,02:24:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_022400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_024000,G08,2018/05/14,02:40:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_024000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_025600,G08,2018/05/14,02:56:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_025600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_031200,G08,2018/05/14,03:12:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_031200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_032800,G08,2018/05/14,03:28:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_032800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_034400,G08,2018/05/14,03:44:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_034400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_040000,G08,2018/05/14,04:00:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_040000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_041600,G08,2018/05/14,04:16:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_041600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_043200,G08,2018/05/14,04:32:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_043200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_044800,G08,2018/05/14,04:48:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_044800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_080000,G08,2018/05/14,08:00:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_080000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_081600,G08,2018/05/14,08:16:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_081600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_083200,G08,2018/05/14,08:32:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_083200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_084800,G08,2018/05/14,08:48:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_084800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_090400,G08,2018/05/14,09:04:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_090400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_092000,G08,2018/05/14,09:20:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_092000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_093600,G08,2018/05/14,09:36:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_093600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_095200,G08,2018/05/14,09:52:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_095200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_100800,G08,2018/05/14,10:08:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_100800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_102400,G08,2018/05/14,10:24:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_102400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_104000,G08,2018/05/14,10:40:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_104000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_105600,G08,2018/05/14,10:56:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_105600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_111200,G08,2018/05/14,11:12:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_111200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_112800,G08,2018/05/14,11:28:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_112800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_114400,G08,2018/05/14,11:44:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_114400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_120000,G08,2018/05/14,12:00:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_120000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_121600,G08,2018/05/14,12:16:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_121600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_123200,G08,2018/05/14,12:32:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_123200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_124800,G08,2018/05/14,12:48:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_124800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_130400,G08,2018/05/14,13:04:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_130400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_132000,G08,2018/05/14,13:20:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_132000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_133600,G08,2018/05/14,13:36:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_133600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_135200,G08,2018/05/14,13:52:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_135200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_140800,G08,2018/05/14,14:08:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_140800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_142400,G08,2018/05/14,14:24:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_142400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_144000,G08,2018/05/14,14:40:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_144000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_145600,G08,2018/05/14,14:56:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_145600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_151200,G08,2018/05/14,15:12:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_151200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_152800,G08,2018/05/14,15:28:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_152800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_154400,G08,2018/05/14,15:44:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_154400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_160000,G08,2018/05/14,16:00:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_160000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_161600,G08,2018/05/14,16:16:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_161600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_163200,G08,2018/05/14,16:32:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_163200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_164800,G08,2018/05/14,16:48:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_164800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_200000,G08,2018/05/14,20:00:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_200000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_201600,G08,2018/05/14,20:16:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_201600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_203200,G08,2018/05/14,20:32:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_203200.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_204800,G08,2018/05/14,20:48:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_204800.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_210400,G08,2018/05/14,21:04:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_210400.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_212000,G08,2018/05/14,21:20:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_212000.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
G08_20180514_213600,G08,2018/05/14,21:36:00,/content/drive/MyDrive/Jaguas_2018/G08_m/G08_20180514_213600.wav,Alejandria,El Respaldo,6.4061,-75.0534,1314,Non- forest
